Date,Clean Tweet
10/11/16 11:26, GoOnline with  IndiaGift     Send cakes  flowers and gifts anywhere without any worry      Demonitisation pic twitter com tGvlelAB6O
10/11/16 11:26, Munna he did no business yestdy Fruits not an essential have no money to feed my family   Demonitisation pic twitter com s93od6tnie
10/11/16 11:26,Well done     now no peace even in death    Demonitisation  currencyban  twitter com rakeshfilm sta tus 796583427319463936  
10/11/16 11:24, Demonitisation of   500   1000 with Executive Order   BlackMoney zoom Unofficial Gold  50k
10/11/16 11:23,So far Man Ki Baat  Now Money Ki Baat   Demonitisation  500rs1000rs  Rupee
10/11/16 11:22, sir eagerly waiting for ur post on  Demonitisation
10/11/16 11:22,Dear   sirs  plz ask your workers to spread out in villages   towns with information about demonitisation   Rumours are 1 2
10/11/16 11:21, agreed 1978 demonitisation failed so will this act of modi govt
10/11/16 11:21,Arvind Kejriwal opened his mouth after 36 hours and shit came out  As usual   Demonitisation
10/11/16 11:21,Perfect implementation by  ji regarding  CashCleanUp    BlackMoney Even intellectuals are surprised   Shocked  Demonitisation pic twitter com r3F0aunc6H
10/11/16 11:21, Demonitisation Modi action welcome but but petrolpumps exploiting it not returning the cash change typical mentality 2 cheat at 1st chance 
10/11/16 11:20,                                     Demonitisation  twitter com arvindkejriwal  status 796560571273330688  
10/11/16 11:19,BJP  as usual  realising too late that their so called  demonitisation  masterstroke  is an electoral disaster  Massive backlash 
10/11/16 11:19, V r vry hapy wit ur demonitisation of 500 1000 bt plz relax Max 5 Atm withdrawls r mak it 8 withdrwl atlst Plz look into it sir
10/11/16 11:18,Whats not mentioned so far    Demonitisation has severely hit large DOWRY in cash in Wedding season   Good for women  
10/11/16 11:18,  SatlujYamunaLink  SYL  SYLVerdict  IncredibleLionHeart  CashCleanUp  News18India  IndvsEng  demonitisation  TippuJayanti  twitter com News DateLine  status 796590072921464832  
10/11/16 11:17,It s funny how people self declare themselves as  non corrupted like us    demonitisation
10/11/16 11:17,Chaos at the bank  demonitisation
10/11/16 11:17,ndtv  We are trying to ensure that the requisite currency is available to people at the earliest  arunjaitley on  demonitisation
10/11/16 11:16,                                                                                                                      Demonitisation
10/11/16 11:15,Kuch logon ko aisa lag raha hai notes exchange karva ke jaise shayad jaise Kaale dhan ka ilzaam Utar Gaya Ho  Demonitisation
10/11/16 11:15,You own black money you re unable to account for   you re trying to deposit  you know what is in store for you  CashCleanUp  Demonitisation
10/11/16 11:13,1  Demonitisation of Rs 500 and Rs 1000 notes thas done following to improve the indian administration   1 1      fb me 2Yew3ImEl
10/11/16 11:13,Centre files caveat in SC to ensure no order is passed on petition challenging Demonitisation of notes without hearing 
10/11/16 11:13,plz RT   TODAY   People reading this are Educated please be humble while on line at Bank  Give space medical  CashCleanUp  Demonitisation
10/11/16 11:12,Finance minister  speaking at  EEC2016 in  Delhi  Demonitisation  india pic twitter com w0JfjqQPnx
10/11/16 11:12,How much can be deposited in one go at the bank  Demonitisation  CashCleanUp  Rs500andRs1000
10/11/16 11:11, Employers turning away daily wage earners with 20k weekly withdrawal limit    BlackMoney  Demonitisation  ModiFightsCorruption
10/11/16 11:09,She was so moved by the gesture  she told me to do a story on how this demonitisation is bringing out the best in some people   6 
10/11/16 11:09,Urging TN BJP To explain the rationale behind demonitisation to ppl in tamil   There is confusion frustration over this  
10/11/16 11:08,Looking for answers to such questions about currency exchange  Write to us  CashCleanUp  Demonitisation Faq s    goo gl SB0Yxh pic twitter com zCMOd4y5kx
10/11/16 11:07,1st time in his term Mr Kejri is at work  hence no tweets on demonetization  He prbbly is bsy in  managing  his funding  Demonitisation
10/11/16 11:06,   this loser is scolding your marketing technique  Which I feel is okay to get people on board for transparency  Demonitisation  twitter com ArvindKejriwal  status 796560571273330688  
10/11/16 11:06,plz RT   TODAY   let s also have good start by not writing anything on new notes    Via   CashCleanUp  Demonitisation
10/11/16 11:05,While Modi Govt claims that even top ministers didnt know abt the decision An article on 27th Oct had already hinted at  Demonitisation pic twitter com m7au56OWjk
10/11/16 11:04, Rs1000 note   Rs500 note  10gm  Gold    50k in Rs1000 500 notes 30k market  white black white money  Demonitisation pic twitter com UFV4PGqbNP
10/11/16 11:03,Long queue formed at the Golf Course road branch on Thursday morning    CashCleanUp  Demonitisation  Banks  500rs1000rs  twitter com leenadhankhar  status 796585353813454848  
10/11/16 11:03,Mil gaya   Excited faces as customers in  Kolkata get a glimpse of first tranche of  Rs2000 notes   Demonitisation pic twitter com a5oKXoM4ee
10/11/16 10:59,  You are comparing demonitisation step with Najeeb  Best of luck
10/11/16 10:59, IncredibleLionHeart  CashCleanUp  News18India  IndvsEng  demonitisation  TippuJayanti  twitter com News DateLine  status 796585228143886336  
10/11/16 10:58,Long queue formed at the Golf Course road branch on Thursday morning    CashCleanUp  Demonitisation  Banks  500rs1000rs pic twitter com 5nAMtXxmde
10/11/16 10:57,plz RT   TODAY   It s pain at start but will heal everything for long term      CashCleanUp  Demonitisation
10/11/16 10:56,One man s misery is another man s marketing opportunity    Demonitisation  spending big bucks pic twitter com c2OTdSgv2z
10/11/16 10:56,New use of  500rs1000rs  Demonitisation  CashCleanUp pic twitter com 2QKLGJz9JW
10/11/16 10:56,Moditards cant stop discussing demonitisation   Bored now  Tomorrow money hoarding will start again  Whats the big deal 
10/11/16 10:55,plz RT   Dear Indian TODAY   if you reading this I am quite sure you must be having net banking plz use that  CashCleanUp  Demonitisation
10/11/16 10:55,A bold  innovative move  Honest tax payers have nothing to worry about  Soli Sorabjee on  demonitisation of higher denominatin  notes  
10/11/16 10:54,plz RT   Dear Indians  TODAY   Give place to medicine emergency and needed ones to withdraw first  CashCleanUp  Demonitisation
10/11/16 10:53, makhanfish com contact us 1 p hp   9815193241  CashCleanUp  TrumpPresident  Demonitisation  eatingout
10/11/16 10:53,Pic 1  Common People suffering unnecessarily Pic 2   TughlaqModi leaves for his foreign ToursnTravels   Demonitisation pic twitter com J5vLMLgDNS
10/11/16 10:53,Absolutely  The inconvenience of today will eventually lead to future days of convenience  Support  Demonitisation    twitter com PoonamGaregrat  status 796570413321035778  
10/11/16 10:53,Shocking to learn such comments from Mr  Rahul Gandhi  once a PM aspirant  Demonitisation
10/11/16 10:53, Demonitisation
10/11/16 10:52,Tips for better Cash Management plz RT   TODAY   Use ur withdraw amount instantly pl do not keep in showcase  CashCleanUp  Demonitisation
10/11/16 10:52,Former CAG Vinod Rai giving ideas to black money hoarders to deposit unaccounted money in the names of servants and drivers  Demonitisation pic twitter com SaRt63FGFJ
10/11/16 10:51,Centre files caveat in  SC to ensure no order is passed on petition challenging  Demonitisation of notes without hearing it 
10/11/16 10:51,  So you believe nation is not the biggest beneficiary of this demonitisation   Has your politics reduced to this   ShameOnYou
10/11/16 10:51,In many places Ppl don t need 500 or 2000 notes but they are demanding smaller currencies  Demonitisation  
10/11/16 10:51,plz RT   TODAY   Guide your maid Milkman helper driver or anyone whom you think awareness is needed  CashCleanUp  Demonitisation
10/11/16 10:49,Hehehe  500rs1000rs  Demonitisation  500notesbanned  notesban pic twitter com 3F8kcFFaJr
10/11/16 10:49, IncredibleLionHeart  CashCleanUp  News18India  IndvsEng  demonitisation  TippuJayanti  Banks  twitter com News DateLine  status 796582087339966464  
10/11/16 10:49,200  penalty for income mismatch  banks open on Sunday  What you should know about demonitisation  lnkd in fg ddfY
10/11/16 10:47,Disheartening to see the number of senior citizens standing in line for currency exchange  We need separate lines for them   Demonitisation
10/11/16 10:47,Corrupt lawyers with  blackmoney filing pil against  Demonitisation which lawyer pays full income tax   
10/11/16 10:46,Dear Indian   TODAY   Please withdraw money only if you required  urgently  DIS  LL EASIR FOR OTHER PEOPLE  CashCleanUp  Demonitisation
10/11/16 10:46, Demonitisation  sent SMS visit branch with ID proof   KYC docs of a c holders  RBI FAQ silent on re KYC  
10/11/16 10:46, Demonitisation effect pic twitter com NZfKTvnLaQ
10/11/16 10:45,   Jali kya tera photo nhi chhapa to  CashCleanUp  Demonitisation
10/11/16 10:45,This is one of those rarest moments in Life when Philosophy   Truth Merge together  Honesty Is The Best Policy    Demonitisation
10/11/16 10:44, should ask  the entire cost of  Demonitisation and whether they are ready to pay it from their pocket if they fail       
10/11/16 10:44, Demonitisation  CashCleanUp  BlackMoney  IndvsEng  USElection2016 pic twitter com v0bUlCTxwa
10/11/16 10:43, Demonitisation has helped me believe it s possible to have India adopt digital in a single day   sukshma net 2016 11 10 cas hless india in a single day   
10/11/16 10:42,LOL      Demonitisation pic twitter com QTcbdoqcmi
10/11/16 10:42,Before take the decision think about poor  Demonitisation
10/11/16 10:41, 500rs 1000rs Demonitisation   In the works for 6 months  10 people in the loop  including Raghu  ow ly 4QLY3061UqP ram Rajan
10/11/16 10:40,  Yeah so unlike the pious Modi fans whose name merited in Panama papers leak   Cashcleanup  Demonitisation
10/11/16 10:38, Will     pay for loss of 15k crores if Demonitisation scheme fails to bring in black money  When  
10/11/16 10:37,Kejriwal was the first demonitisation What modi did was demonetisation Yaara fark samjho 
10/11/16 10:37,Corruption can only be fought by changing mindsets of the corrupt not by changing currency  Demonitisation
10/11/16 10:35,                        2014      vote              Demonitisation
10/11/16 10:35, Demonitisation  Rs500andRs1000  CashCleanUp The move by Gov  is surely gonna increase d workload for many Gov  agencies esp  FIU IT ED 
10/11/16 10:35,RT VikasSaraswat  The most vicious and mindless criticism of demonitisation is coming from AAP  How much stashed i   twitter com i web status 7 96578512572452864  
10/11/16 10:35,south dilliwalas asking maids if they hv bank ac they Cn put  cash in  Demonitisation ppl find new ways  LOL  CashCleanUp  Currencyban
10/11/16 10:35,Munna Singh says he did no business yesterday   Fruits not an essential commodity  have no money to feed my family   Demonitisation pic twitter com yOyjhzNYsi
10/11/16 10:34,I am still not sure how this will end corruption black money getting converted to gold back date billing etc where is the ck  Demonitisation
10/11/16 10:34,Demonitisation a revolutionary step to fight corruption  Anna Hazare  fb me 88sRCjiyO
10/11/16 10:34, Demonitisation pic twitter com 7RIbyrOieK
10/11/16 10:33, Demonitisation pic twitter com wCg0pya33V
10/11/16 10:33,To defeat the purpose of  Demonitisation All political parties will accept anonymous donation below 20k   deposit in bank 
10/11/16 10:33, Banks employees r bracing themselves up 2 face customers    s responsible for  Demonitisation   but poor Teller ll bear d brunt 
10/11/16 10:32,The  demand  would turn into  kind  now    Cash is dangerous    There could be another  Demonitisation      twitter com centerofright  status 796574490591313921  
10/11/16 10:32,India s 78   population spends only Rs 20 a day  Therefore  they don t require bigger currency notes   India  Demonitisation  currencyban
10/11/16 10:32, Demonitisation No party should accept donation without PAN ask them to deposit their cash immediately  pic twitter com yOFxNT2B0H
10/11/16 10:31,The most vicious and mindless criticism of demonitisation is coming from AAP  How much stashed in gunny sacks     twitter com ArvindKejriwal  status 796560571273330688  
10/11/16 10:30,                                                                    Demonitisation
10/11/16 10:30,200  penalty for income mismatch   banks open on Sunday  All you should know about demonitisation  ow ly nHCD3061RrQ  Demonitisation
10/11/16 10:27,He is brave  He is strong  He is fearless  He knows how to make India a Developed Nation We are in league now    CashCleanUp  Demonitisation pic twitter com fDlKBUCUs5
10/11/16 10:26, you cant miss to watch it  TrumpPresident  CashCleanUp  rbi  500rs1000rs  Demonitisation  youtube com watch v 2RlIHr TOV8A    
10/11/16 10:25, Demonitisation  Pune Bank Street Bhandarkar Road peaceful at 9 40am  no panic Lines in   not spilling out well organised 
10/11/16 10:25,you cant miss to watch it  TrumpPresident  CashCleanUp  rbi  500rs1000rs  MeenkuzhambumManpaanayum  Demonitisation  youtube com watch v 2RlIHr TOV8A    
10/11/16 10:25,I still wonder tat we gone for Electn in 2014 to Elect  against this dumbo Buddu  Rahul  BlackMoney  Demonitisation  IndiaFirst  twitter com officeofrg sta tus 796260164252798977  
10/11/16 10:24,Meanwhile in today s   Demonitisation  BlackMoney pic twitter com ymNODGylqh
10/11/16 10:24,Arvind Kejriwal slams Modi for causing huge inconvience to pickpocketeers as their trade is wrecked due to demonitisation  
10/11/16 10:24,I will have to face fine for late EMI of Bike  but Very Happy for the larger good of the Country   Demonitisation  CashCleanUp
10/11/16 10:23,The Supreme Saviour was the first journal in the country to propagate demonitisation way back in 1967 when Morarji Desai was FM
10/11/16 10:22,In many places Ppl don t need 500 or 2000 notes but they are demanding smaller currencies  Demonitisation
10/11/16 10:18, Blackmoney  Demonitisation   After late night surge in business  jewellery sale drops 70 per cent  indianexpress com article busine ss commodities demonitisation after late night surge in business jewellery sale drops 70 per cent 4367274    
10/11/16 10:17, Gujarat  Demonitisation woes  After late night surge in business  jewellery sale drops 70   indianexpress com article busine ss commodities demonitisation after late night surge in business jewellery sale drops 70 per cent 4367274   
10/11/16 10:17, Demonitisation WE CONDEMN CENTRALIZED AUTHORITARIAN ECONOMIC HOOLIGANISM ATTACKING THE FEDERAL STRUCTURE OF INDIA 
10/11/16 10:17,Chinese major investor in  is demonitisation a Chinese surgical strike on Indian economy 
10/11/16 10:15, Demonitisation  ModiFightsCorruption  and the test continues 
10/11/16 10:15,In an attempt to curb black money   PMNarendraModi declares Rs 500  1000 notes to be invalid  demonitisation
10/11/16 10:15,Demonitisation   In the works for 6 months  10 people in the loop  including Raghuram Rajan  stratos invest in demonitisation  in the works for 6 months 10 people in the loop including raghuram rajan   
10/11/16 10:12,People who got the new 2000  currencynotes will have to run for its change the whole day   Demonitisation
10/11/16 10:11,even rocket burn like hell before being shot in the sky   Demonitisation is the same step for the better future 
10/11/16 10:07,Demonitisation   In the works for 6 months  10 people in the loop  including Raghuram Rajan  goo gl fb 0EvRsy
10/11/16 10:06,You might see people struggling with their currency  Help them out if you can   DeMonitisation  India  scroll in article 821164  i havent eaten all morning chaos on the streets as indians struggle to break rs 500 notes  
10/11/16 10:06,200  penalty for income mismatch  What you should know about  Demonitisation    ModiFightsCorruption Plz read   business standard com article econom y policy 200 penalty for income mismatch banks open on sunday what you should know about demonitisation 116111000148 1 html  
10/11/16 10:02,    AccheDin Government Banks at it best                               Demonitisation pic twitter com Mhkj2kgu08
10/11/16 10:01,Meanwhile Boy 1 Yar Rupee strong hogya  Boy 2 Kaise  B1  Dekh aj 300rupay 500  k barabar hain  B2 Sahi keh raha hai Bhai  Demonitisation
10/11/16 10:01, ModiFightsCorruption  BlackMoney  IndiaFightsCorruption  demonitisation  twitter com journopk statu s 796567571390758916  
10/11/16 10:00, TISNews Chck nw    India theindiansubcontinent com component sear ch  searchword  23Demonitisation   2 know why  Demonitisation is trending at 8 in India at 10 11 2016 10 00 33 am
10/11/16 10:00,  Bada Rupaiya creates panic Obj laudable No immediate ga ga Future results to decide credibility of demonitisation  
10/11/16 10:00,200  penalty for income mismatch  banks open on Sunday  What you should know about demonitisation  stratos invest in 200 penalty fo r income mismatch banks open on sunday what you should know about demonitisation   
10/11/16 10:00, Demonitisation                                                                 
10/11/16 9:59,We who hd so badly wanted 2kill corruption now need2 support dis bold move No transition is painless  Demonitisation  livemint com Money WTRdjKNo A2OCsI0cWquYxN We did say we wanted less corruption html  
10/11/16 9:59,Demonitisation   In the works for 6 months  10 people in the loop  including Raghuram Rajan  business standard com article econom y policy demonitisation in the works for 6 months 10 people in the loop including raghuram rajan 116111000009 1 html  WCP3U2 EvRg twitter   
10/11/16 9:58, 3Novices   Demonitisation   In the works for 6 months  10 people in the loop  including Raghuram Rajan  business standard com article econom y policy demonitisation in the works for 6 months 10 people in the loop including raghuram rajan 116111000009 1 html   None were a 
10/11/16 9:55, CashCleanUp  Demonitisation  blackmoney to badly hit corrupt politicians   beuroacrats having hordes of cash in 500     1000   notes 
10/11/16 9:54,Kejrival and Sonia still quiet on demonitisation   Maybe counting still going on 
10/11/16 9:52,Sabse zyada mauj maarne wali aur araam daayak naukri karne wale logo ko bhi 8 baje se kaam pe laga diya  Wah re  Modi  Demonitisation  twitter com ani news statu s 796565033425702912  
10/11/16 9:49, Demonitisation A royal pain in the short run  A real game changer in the long run 
10/11/16 9:49,200  penalty for income mismatch  banks open on Sunday  What you should know about  demonitisation  bit ly 2eV8ftm
10/11/16 9:48, 3Novices   200  penalty for income mismatch  banks open on Sunday  What you should know about demonitisation  business standard com article econom y policy 200 penalty for income mismatch banks open on sunday what you should know about demonitisation 116111000148 1 html   Mism 
10/11/16 9:47, CashCleanUp  BlackMoney  Demonitisation  Rs500andRs1000 pic twitter com TsrpbXevTN
10/11/16 9:46,Customers exchange new Rs  2000 note for old notes from a bank in New Delhi  Photo  V  Sudershan  Demonitisation  bit ly 2eliB9F pic twitter com 70Sq2GuJXW
10/11/16 9:44,The promise was to bring back  BlackMoney laying in foreign banks   Demonitisation will not be helpful to strengthen economy on large scale
10/11/16 9:43,This auto driver was among the first to lay his hands on the Rs 2000 note  He seems to be elated  He walked out like this   Demonitisation pic twitter com yZNEW0wvri
10/11/16 9:42, demonitisation banks should set up counter to help customer
10/11/16 9:41,Tata steel  Buy any power steel share   Demonitisation
10/11/16 9:41,Behind the scenes  How Modi Govt planned the  Demonitisation   driven by security concerns  I write in   scroll in article 821170  behind the scenes how the modi government came to its decision to scrap high value currency notes  
10/11/16 9:41, Demonitisation will remove fake currency  thanks  
10/11/16 9:38,Though the promise is yet in to fulfill  Demonitisation is a strong step towards eradication of  BlackMoney   My congratulations to  ModiGovt
10/11/16 9:36,Today s  is filled with Advertisements of Mobile wallet companies like     Ache din for them  Demonitisation
10/11/16 9:35,Many producers  financiers Distributors exhibitors crew of Film TV world badly  hit  by  Demonitisation Some film releases delayed too  twitter com NekkantiR stat us 796563490123067392  
10/11/16 9:35,Honest people must be feeling rich after  Demonitisation n corrupt will be feeling poor 
10/11/16 9:33, Demonitisation  1000  TrumpPresident  ModiFightsCorruption ANIL BOKIL  youtu be hXfMuBHS8uI
10/11/16 9:33, Demonitisation A royal pain in the short run  A real game changer in the long run 
10/11/16 9:31,Sure to raise 2000 currency note issue for  blackmoney But with this  Demonitisation   fake currency is going to be wiped out of system   twitter com ArvindKejriwal  status 796560571273330688  
10/11/16 9:30, CashCleanUp Request all bank managers and employees to make demonitisation scheme of Modi ji successful  Show your patriotism for country
10/11/16 9:29,The promise was to bring back  BlackMoney laying in foreign banks   Demonitisation will not be helpful to strengthen economy on large scale
10/11/16 9:28,And read the comments by demonitisation bhakts   all snark  no one is concerned about human suffering  including death  What monsters 
10/11/16 9:28,Except commoner  political   corporate establishment seems to be well aware   prepared 4  Demonitisation   Hear them say tks to R3  
10/11/16 9:28, Demonitisation  India will consider the inconvenience only if they get fruits out of it in a much better way 
10/11/16 9:28,     who will control them when it s Election time n more over after demonitisation
10/11/16 9:26,Saradha scam neutralized in Bengal by Modi with  Demonitisation  furious  CashCleanUp 
10/11/16 9:26,Demonitisation is not Demoralisation      eepurl com cn4yEv
10/11/16 9:25,Death by  DeMonetisation   8 year old girl dies  twitter com rakeshfilm sta tus 796536419795673088   So how do demonitisation cheerleaders sleep peacefully at night 
10/11/16 9:16, Demonitisation says one thing people are more mature than politicians   elite
10/11/16 9:14,Worth a read  demonitisation is a short term short sighted method   fb me 8jRhoz9I4
10/11/16 9:14,Joe Root s monumental effort got totally lost in the noise of  Demonitisation    electionday  Also a rude wake up call for Indians  IndvEng
10/11/16 9:11, imho it will far greater than   3L Cr  Demonitisation  twitter com centerofright  status 796541810998788096  
10/11/16 9:06,  haven t Nitish Kumar praised the demonitisation but you will not talk about it  selective ignorance  Sharam karo
10/11/16 9:05,heeeeee even Minister Venkiah Naidu was not taken in 2 confidence b4  Demonitisation announced   Modi rocking    CashCleanUp
10/11/16 8:58,if curb on  propertyacquisitions    goldpiling are not followed by  ji  I will have severe doubt on his  Demonitisation efforts
10/11/16 8:53, Demonitisation a revolutionary step to fight corruption  Anna Hazare  indianexpress com article india  india news india demonitisation a revolutionary step to fight corruption anna hazare 4367070   
10/11/16 8:52,It will time to accumalate d black money when they have lost the earlier they had it wid dem  Again a demonitisation if needed will happen  twitter com hims05 status  796550629145481216  
10/11/16 8:50,Farmers  street vendors most hit by demonitisation  goo gl fb ASPiUu  bengaluru
10/11/16 8:47, DeMonitisation appreciate bold move by 
10/11/16 8:45,     PM Modi has n expertise in inventing alibies for his failures   surge strike   demonitisation exampl
10/11/16 8:41,Demonitisation of Rs 1000 and Rs 500 notes  Shah Rukh Khan hails PM Naredra Modi s  farsighted         kkkkiran com demonitisation  of rs 1000 and rs 500 notes shah rukh khan hails pm naredra modis farsighted move financial express 2     kkkKiran pic twitter com ACXIKnrdYJ
10/11/16 8:34,One friend told that modi s demonitisation on 9 11 is not a coincidence  i leave the rest for interpretation
10/11/16 8:31, CashCleanUp    Demonitisation  CashlessEconomy  Rs500Rs1000Banned  Rs1000  Rs2000note      fb me TN93EOPO
10/11/16 8:31, CashCleanUp    Demonitisation  CashlessEconomy  Rs500Rs1000Banned  Rs1000  Rs2000note   twitter com ashuindiaaspir e status 796544449874567168  
10/11/16 8:30,ETTech   Fintech cos like CapitalFloat  Faircent anticipate a rush of new users following demonitisation  tech economictimes indiatimes com news startups  fintech startups like capitalfloat faircent anticipate a rush of new users following demonitisation 55343856  
10/11/16 8:30,This quote becomes relevant in the Indian context  after last night s decision to scrap 500 and 1000 rupee notes   Demonitisation pic twitter com HfQUfS3LJv
10/11/16 8:26, CashCleanUp    Demonitisation  CashlessEconomy  Rs500Rs1000Banned  Rs1000  Rs2000note   twitter com ashuindiaaspir e status 796546427044397056  
10/11/16 8:22,Opportunities for Disruptive innovation  1  Demonitisation   India  2  US   Trends  World
10/11/16 8:19,I support d step taken by d Central Government for the development of d country   CashCleanUp  DeMonitisation
10/11/16 8:18,Fintech cos like     anticipate a rush of new users following demonitisation  buff ly 2fDKAkL 
10/11/16 8:16, Ahmedabad   Vendors hit hard by demonitisation    angadia firms closed till Nov 13    sco lt 6K8ZU1      fb me 11ae1yWIA
10/11/16 8:16, Ahmedabad   Vendors hit hard by demonitisation    angadia firms closed till Nov 13    sco lt 6K8ZU1  Gujarat  India pic twitter com rK2JTPVJjb
10/11/16 8:16, blackmoney  currency  Demonitisation                                  sakshi com news national  sacks of currecny notes burnt on road in barailey 420809   pic twitter com xmy5W6uYh8
10/11/16 8:15, CashCleanUp    Demonitisation  CashlessEconomy  Rs500Rs1000Banned  Rs1000  Rs2000note  twitter com ashuindiaaspir e status 796542783544664064  
10/11/16 8:11,The only people whinning about demonitisation is the person living on black money economy    IndiaFightsCorruption
10/11/16 8:08,Hindu  Farmers  street vendors most hit by demonitisation  goo gl fb 6bdg14
10/11/16 8:06, has showed one brilliant move for eradicating black money   corruption from the root    Hats off    demonitisation  bold
10/11/16 8:06,Farmers  street vendors most hit by demonitisation Bengaluru  In markets in the city  street hawkers and eatery ow  pic twitter com tafIij2OVq
10/11/16 8:00, Bangalore Farmers  street vendors most hit by demonitisation    tinyurl com qhxer9u
10/11/16 7:57, ModiMinistry Farmers  street vendors most hit by demonitisation  thehindu com news cities ba ngalore farmers street vendors most hit by demonitisation article9325016 ece utm source RSS Feed utm medium RSS utm campaign RSS Syndication  
10/11/16 7:55,Demonitisation a revolutionary step to fight corruption  Anna Hazare  fb me 5jgn5rRNx
10/11/16 7:54, NewIndianVocabulary   Demonitisation   A bombastic measure to cover the failure of the taxation system 
10/11/16 7:50,      Demonitisation Another best thing you could have done  print lots of 1000 notes in the last 6 months 
10/11/16 7:42,Demonitisation effect  Several  denied  train tickets in exchange for Rs 500  Rs 1 000 in Surat    indianexpress com article india  india news india demonitisation effect several denied train tickets in exchange for rs 500 rs 1000 in surat 4367288   
10/11/16 7:42,Farmers  street vendors most hit by demonitisation Bengaluru  In markets in the city  street hawkers and eatery o   thehindu com news cities ba ngalore farmers street vendors most hit by demonitisation article9325016 ece utm source RSS Feed utm medium RSS utm campaign RSS Syndication  
10/11/16 7:40,Farmers  street vendors most hit by demonitisation  dlvr it MdKQh4  news  Hindu
10/11/16 7:40,Demonitisation effect  Surge in CASA deposits may bring down rates    newsboss in ly NHrDR1
10/11/16 7:39, 3Novices   Farmers  street vendors most hit by demonitisation Bengaluru  In markets in the city  street hawkers and eatery owners looked t 
10/11/16 7:39,  What abt Dawood who is affected by demonitisation   will he demand compensation for him also 
10/11/16 7:38,And they did  just like I said    paytmkaro  too   Demonitisation pic twitter com qLUZiZjRjq
10/11/16 7:37,And they did     Paytmkaro  Demonitisation  twitter com prbagri status  796016738609414144  
10/11/16 7:34, Demonitisation pic twitter com PY5hccL14I
10/11/16 7:29,  Swadeshi Jagran Manch hails govts demonitisation decision  indiatoday intoday in story swadeshi  jagran manch hails govts demonitisation decision 1 806763 html   via 
10/11/16 7:26,I stated what Govt said as primary reason for  Demonitisation   Govt failed miserably to curb fake currency  so public has to pay the price  twitter com hayat5001 stat us 796529601598124033  
10/11/16 7:22,Just wondering how this gentlemen knew about  Demonitisation of 500   1000 note full 2 days before Govt announced   facebook com sandy agra pos ts 1325787210766459   pic twitter com zgJxXnl34v
10/11/16 7:16,Ahmedabad  Vendors hit hard by demonitisation   angadia firms closed till Nov 13  dlvr it MdK98M
10/11/16 7:15,Parties opposed 2 d Demonitisation of1000 500 R Congis Commies SP CPM otherLibtardsWHY  BlackMoney   What problem 4 u 2 remit in banks
10/11/16 7:12, Primary reason given for  Demonitisation is fake currency fuelling terrorism  Hence SC unlikely to take a position 
10/11/16 7:09,Dont worry  the action has already been taken  by the one and only      blackmoney  Demonitisation
10/11/16 6:42,     Appreciate demonitisation drive  Plz consider reducing Income taxes  Make it less traumatic 
10/11/16 6:11,This fake  personal life and wealth need serious investigation Now bombed by demonitisation  twitter com devil cult sta tus 779001579345240064  
10/11/16 5:49,Cause B Town masters are porkis and would now be chased out Double Whammy Demonitisation New US President  twitter com dna status 796 498857450291200  
10/11/16 5:46,Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political stunt   orbitcollection in news 840372 tw itter   pic twitter com Zp3cMcjlGQ
10/11/16 5:41,How old is this cartoon  We are still at the beginning   IndiaFightsCorruption  BlackMoney  Demonitisation  twitter com SushantSin sta tus 796195197583429632  
10/11/16 5:24,Demonitisation effect  Several  denied  train tickets in exchange for Rs 500  Rs 1 000 in Surat  orbitcollection in news 840382 tw itter   pic twitter com wJo2G6nZPh
10/11/16 5:21,Demonitisation effect  Several  denied  train tickets in exchange for Rs 500  Rs 1 000 in Surat by Kamaal Saiyed v   ln is indianexpress  com ar g7aRf  
10/11/16 5:14,Demonitisation a revolutionary step to fight corruption  Anna Hazare  orbitcollection in news 840242 tw itter   pic twitter com Ikn72oUdZR
10/11/16 5:12,Demonitisation effect  Several  denied  train tickets in exchange for Rs 500  Rs 1 000   globalexpressnews com demonitisation  effect several denied train tickets in exchange for rs 500 rs 1000 in surat    pic twitter com GJoLuNU7wl
10/11/16 4:48, 3Novices   Demonitisation effect  Several  denied  train tickets in exchange for Rs 500  Rs 1 000 in Surat November 10  2016 at 04 37AM  
10/11/16 4:43,Demonitisation effect  Several  denied  train tickets in exchange for Rs 500  Rs 1000 in Surat   The Indian Express  
10/11/16 4:42,Demonitisation   After late night surge in business  jewellery sale drops 70 per cent   The Indian Express  News  In   pic twitter com MR8SvWbyn7
10/11/16 4:40, SupportModi  NarendraModi Demonitisation is an Attempt to divert attention from real issues  says Gujarat Congress  indianexpress com article cities  ahmedabad attempt to divert attention from real issues says congress 4367285   
10/11/16 4:38,Opposition parties in West Bengal slam PM Modi move  term demonitisation a  political stunt   globalexpressnews com opposition par ties in west bengal slam pm modi move term demonitisation a political stunt    pic twitter com JNKbaTSjjV
10/11/16 4:37, RaghuramRajan   Those who can pay taxes must pay taxes  Better tax administration will tackle  BlackMoney    Demonitisation NOT SUCCESSFUL  twitter com waglenikhil st atus 796406534964060160  
